order_id,customer_id,order_date,product_id,product_name,category,order_value,discount_pct,is_returned,ab_group,converted,retained_30d
O000640,C_3323269,2022-02-04,B01AONIWZM,"Drake's Devil Dogs, 95.41 oz, 7 Boxes",All Beauty,34.28,0.03,0,treatment,1,0
O000641,C_7076793,2021-02-24,B0865H5R1X,UV Room Temperature Sterilizer.The Room Temperature Sterilization Cabinet Will not Damage the Product and is Suitable for Sterilization and Disinfection of Various Items.,All Beauty,105.36,0.04,0,treatment,1,1
O000642,C_5462348,2022-03-22,B071XX8T2N,BFWood,All Beauty,14.91,0.03,0,treatment,0,0
O000643,C_8787430,2022-04-02,B097BN5VXR,"Electric Razor for Women, 2 in 1 Electric Shaver Bikini Trimmer for Women, Portable Waterproof Electric Hair Remover with Changeable Trimmer Heads for Women Legs, Underarms, Armpit, Arms(Rose Gold)",All Beauty,21.99,0.0,0,treatment,0,0
O000644,C_8787430,2022-01-22,B08SYGY69L,The Mailroom Barber Co - Tea Tree Shampoo - All Natural Tea Tree Shampoo for Balancing Scalp Oil Production and Hydrating Hair Follicles (2 oz.),All Beauty,22.99,0.0,0,control,0,1
O000645,C_5636547,2016-10-22,B00XZ96RNC,Anne Taintor Pill Box Compact - You Say Crazy Cat Lady Like ItÕS A Bad Thing,All Beauty,13.23,0.1,0,treatment,1,1
O000646,C_7759427,2019-11-03,B07XRGFNPV,"8 butterfly locs 12 inch (Tgreen, 12 Inch (Pack of 8))",All Beauty,5.91,0.09,0,treatment,1,1
O000647,C_7759427,2019-02-21,B077ZL11DJ,Brazilian Kinky Straight Human Hair 3 Bundles 10 12 14 Inch Yaki Straight Human Hair Weft Unprocessed 8A Brazilian Virgin Human Hair Kinkys Straight Weave Bundles Natural Color,All Beauty,29.84,0.09,0,treatment,0,0
O000648,C_1037916,2019-02-04,B01DUYNJL4,Listerine Pump for 1.5 or 1 Liter Bottles (1 Pump),All Beauty,6.19,0.06,0,treatment,0,0
O000649,C_0383048,2020-11-25,B07Y6WBGQQ,Diane Practice Hand,All Beauty,7.06,0.16,0,treatment,0,0
O000650,C_6938192,2022-07-18,B092L7Z4GS,"QMSILR 16PCS Eyeshadow Applicators Disposable Eyeshadow Brushes Small Eye Shadow Sponge Applicator Set Tipped Eye Makeup Tool (Pink, Green)",All Beauty,67.28,0.08,1,treatment,0,1
O000651,C_6938192,2021-09-18,B00SGCP90A,"John Frieda Brilliant Brunette Multi-Tone Revealing Color Protecting Duo Set Shampoo and Conditioner, 8.45 Ounce, 1 Each",All Beauty,14.94,0.0,0,control,1,1
O000652,C_6938192,2020-06-15,B07Y1V8PDL,"Magical Hair Treatment Mask,5 Seconds to Restore Soft Hair, Advanced Molecular Hair Roots Treatment Professtional Hair Conditioner, Deep Conditioner Suitable for Dry & Damaged Hair (1 PACK)",All Beauty,7.35,0.1,0,control,1,0
O000653,C_6938192,2020-05-27,B009YHP3TS,Radiance DNA Intensive Cream,All Beauty,51.26,0.0,0,treatment,1,1
O000654,C_7807179,2021-06-09,B08D9HLNB4,"6 Pieces Makeup Brush Cleaner Pad Silicone Makeup Brush Cleaning Mat Portable Washing Tool Cosmetic Brush Cleaner Scrubber, 6 Colors",All Beauty,16.19,0.09,0,control,0,0
O000655,C_6603500,2021-11-26,B01DD1NOZU,"Carol’s Daughter Almond Milk Leave In Conditioner with Almond Milk, Aloe Butter and Shea Oil for Extremely Damaged Hair, 8 fl oz",All Beauty,35.38,0.06,0,treatment,0,1
O000656,C_6603500,2021-11-26,B01DD1NOZU,"Carol’s Daughter Almond Milk Leave In Conditioner with Almond Milk, Aloe Butter and Shea Oil for Extremely Damaged Hair, 8 fl oz",All Beauty,5.25,0.03,0,treatment,0,0
O000657,C_9720398,2020-07-26,B08C2P34JC,"zelaxy Mask Strap Extenders, Soft Silicone Mask Holders for Relieve Ear Pain Caused by Mask (Eagle)",All Beauty,10.92,0.07,0,treatment,0,0
O000658,C_9720398,2020-06-30,B087BC7GPT,"Sunsonic Electric Razor, Rechargeable Electric Shaver with Pop Up Beard Trimmer, Type-C USB Mens Electric Razor.",All Beauty,18.79,0.03,0,treatment,0,0
O000659,C_8729104,2016-09-22,B00GX1RFEY,"CleanSmart Skin & Hand Cleanser, 2 Ounce Spray Bottle (Pack of 3) Alcohol-Free Safe Cleanser",All Beauty,9.98,0.11,0,control,1,1
O000660,C_3015153,2017-08-12,B01KIMMY6C,"Blackhead Remover Peel Off Mask - Black Charcoal Face Mask Deep Detox Cleanser for Blackheads Pore Minimizer Facial Black Head Masks, Reduce Pores Pimple & Acne Absorbs Dirt & Oil Brighten & Purify",All Beauty,51.71,0.07,1,control,1,0
O000661,C_9010021,2021-07-20,B095C6XKKH,7 Pieces Lace Headbands for Women Girls Elastic Headband Non Slip Hair Bands,All Beauty,6.88,0.13,0,control,0,0
O000662,C_2431239,2021-02-28,B0769ZGPPN,Prospectors Pomade Coal Mine Pomade For Men - 4 ounce,All Beauty,15.56,0.15,0,control,0,1
O000663,C_8131196,2021-03-18,B08P4KS91J,"Hair Removal Cream and Inhibitor, Depilatory Cream Hair Inhibiting, Skin Friendly Painless Flawless Hair Remover Cream For Women and Men, Airassi",All Beauty,12.36,0.11,0,treatment,1,1
O000664,C_3785214,2017-07-20,B01MZWUYIE,"OLAXER 8 Bath Bombs Gift Set, Fruit Scent Bath Bombs Kit Natural Ingredients Bubble Bath, Great Gift for Men and Women",All Beauty,21.64,0.08,0,treatment,0,0
O000665,C_7810343,2021-03-15,B072PY19RB,"Suave Deodorant Invisible Solid, Coconut Kiss 2.6 oz (7 Pack)",All Beauty,19.75,0.0,0,control,0,0
O000666,C_3672974,2017-12-05,B073QSZ7L8,Callus Shaver Callus Remover Safety Slide Colored Wood Handle with 10 Blades,All Beauty,20.13,0.09,0,control,0,0
O000667,C_5191471,2021-03-20,B08NPTV1DR,Pinhoollgo 12 Pieces Banana Hair Clips Plastic Flexible Interlocking Banana Clip Fishtail Ponytail Holder Comb Clincher Comb Clip Vintage Banana Clip Fish Clips Hair Accessories for Girls Women,All Beauty,52.41,0.02,0,control,1,1
O000668,C_0584918,2016-08-26,B001V9V71U,MURO 128 5 Percent SOLUTION 15MED L,All Beauty,15.17,0.11,0,control,0,0
O000669,C_4482222,2019-06-09,B07PDL9GRS,100% Real Human Hair Silk Base Top Hairpiece Clip in Hair Topper for Women Crown in Hand-made Toppee Middle Part with Thinning Hair Loss Hair #4 Medium Brown 12''20g,All Beauty,74.26,0.0,1,control,1,0
O000670,C_7109642,2019-03-09,B01KDPA96G,"No Static Detangling Wooden Comb - Handmade Fine Tooth Hair Comb - Purpleheart Wood & Buffalo Horn Combs for Women , Men and Girls",All Beauty,44.71,0.03,0,control,0,0
O000671,C_5440150,2020-05-09,B07Y7X956K,BC Hyaluronic Acid Serum Full Face Mask Highest Quality Anti-Aging Super Hydration Skin-Care Silk Facial Mask 5 Pack,All Beauty,17.25,0.1,1,control,1,1
O000672,C_2136781,2021-09-13,B07YWRRGSD,Effie Lancelot Waterproof Liquid Eyebrow Gels-24Hours Long Lasting Smudge-Proof Tinted Makeup Color Brow Gel-Brown,All Beauty,18.33,0.14,0,control,1,0
O000673,C_2136781,2021-07-10,B088NCT267,"96 Pieces French False Nails and Toe Nails Kit Artificial Acrylic Full Cover French Nails Tips Pink White Fake Fingernails, Includes 4 Sheets Nail Adhesive Tabs",All Beauty,5.32,0.17,0,treatment,0,0
O000674,C_2136781,2019-11-27,B07T3ZQK9W,"Eyebrow Pencil 2 Packs, NiceFace Waterproof Smudge-proof Automatic Eye Brow Makeup Kit with Eyebrow Brush, Dark Brown & Coffee(set#1)",All Beauty,34.09,0.16,0,treatment,1,0
O000675,C_2914165,2020-05-07,B082D9TR1D,4 Pieces Folding Hair Brushes Travel Hair Brushes Portable Hair Comb Compact Pocket Hair Comb with Mirror for Women Girls Travel Daily Use,All Beauty,16.78,0.0,0,treatment,0,1
O000676,C_3166424,2020-07-30,B08B7QTGQH,"100 Pcs Prep Pads, Individually Wrapped (Easy to Carry）for Glasses,Beauty Tools, Kitchens, Bathrooms, Computers, Cell Phones",All Beauty,17.05,0.13,0,control,1,1
O000677,C_2523315,2021-07-19,B08P5HLJ2Z,"Hair Towel Wrap Super Absorbent Microfiber Coral Velvet Hair Drying Towel Quick Dry Hair Turban for Women Curly Thick Long Hair, 4 Pack, Blue",All Beauty,52.13,0.04,0,treatment,1,0
O000678,C_1137440,2014-01-17,B00FEHM8HM,Hair Repair Serum - Simpleme Hair Repair Treatment Oil -Designed To Deeply Condition and Revitalise Any Hair,All Beauty,7.7,0.02,0,treatment,1,1
O000679,C_8972341,2007-12-17,B000PKKAGO,Philips Norelco arcitec 1090 Men's Shaving System,All Beauty,61.18,0.0,0,treatment,0,1
O000680,C_8002440,2022-03-17,B00JFD29RA,PRIMO BODY SPRAY- PACK OF 2,All Beauty,16.82,0.08,0,control,1,0
O000681,C_7442614,2020-09-22,B01MXLP1T1,"Natural Makeup Remover Facial Cleansing Wipes from 1790 Are the Best Gentle Towelettes For Your Face - Remove Eye Makeup - Kind to Your Skin - Blemish Free Finish (25 Count, Pack of 6)",All Beauty,11.34,0.11,0,treatment,0,1
O000682,C_7442614,2020-08-10,B0B96MFXSJ,"PURE ORIGINAL INGREDIENTS Vegetable Glycerin (16 fl oz) Food Grade, Vegan, Hypoallergenic, Odorless, Colorless",All Beauty,16.14,0.08,0,treatment,0,1
O000683,C_7873798,2017-09-30,B005XSZS92,"Dermasilk Anti Aging Skin Care Cream, Flawless optically ERASE The Appearance Of Wrinkles In Seconds, **IMMEDIATE Airbrushed Look** instantly erases The appearance of FINE LINES, UNEVEN SKIN TONE",All Beauty,21.04,0.05,0,treatment,0,0
O000684,C_8216960,2016-09-21,B00TP82YPM,Avon Superextend Winged Out Mascara (Brown/Black),All Beauty,19.6,0.05,0,control,0,0
O000685,C_5639290,2019-12-18,B07VVBDDLH,"Hair Chalk,Hair Chalk Pens,Temporary Hair Chalk Set, Halloween Christmas party, Temporary Color. Gifts For Girls,12 Bright Colors",All Beauty,54.24,0.12,0,control,0,0
O000686,C_8704098,2010-08-16,B003DLQNI6,Papier Poudre Oil Blotting Papers - Rachel 1 Booklet (65 Sheets),All Beauty,35.14,0.06,0,control,0,0
O000687,C_0905830,2018-04-15,B07FMH13N6,Physician Supplies Labeled Liquid Push Down Alcohol Dispenser,All Beauty,10.34,0.11,0,treatment,1,0
O000688,C_9503125,2019-05-18,B07CNL2KQP,"Bamboo Toothbrush Biodegradable Natural Bamboo Handle with BPA Free Bristles, Pack of 10",All Beauty,27.69,0.0,0,treatment,1,1
O000689,C_9503125,2019-04-30,B076VQL2Y9,Biodegradable Eco-Friendly Bamboo Toothbrush/Bamboo Charcoal Toothbrush - Pack Of 4,All Beauty,10.27,0.09,0,control,0,1
O000690,C_9827133,2021-08-10,B07KQ32Z8C,"APIVITA Queen Bee Holistic Age Defense Night Cream 1.69 fl.oz. |Intensive Night Treatment That Speeds Skin Regeneration, Smooths Wrinkle & Increases Skin Elasticity with Royal Jelly & Hyaluronic Acid",Premium Beauty,85.81,0.12,0,treatment,0,1
O000691,C_9827133,2021-07-30,B0929B8N9L,"LCPCX Horse grooming kit, horse brush kit with 2 pet gloves, suitable for horses, dogs, cattle, cats, bears and other hairy pet care tools",All Beauty,6.29,0.04,0,control,1,0
O000692,C_9827133,2020-10-04,B08GMC5ZRY,"Black Wolf - Men’s Ultra Hydrating Moisturizer - 1.7 Fl Oz – Soothe Dry, Patchy & Flaky Areas on your Skin - Fast Absorbing Formula Won't Feel Heavy or Greasy - Sulfate Free for Dry Skin",All Beauty,13.4,0.07,0,control,1,0
O000693,C_9827133,2020-08-10,B081D2R47W,"Qiray Hair Ties For Women Coil Hair Ties,Large Lace Phnom Penh,5 Colors 10 Pieces.",All Beauty,4.99,0.13,0,treatment,0,1
O000694,C_9827133,2020-06-16,B087D7MVHB,"2-Pack Puretize 16.9 Oz Hand Sanitizing Gel w/Pump Tops - Extra Strength 70% Ethyl Alcohol - Moisturizing Formula with Aloe Vera, Vitamin E & Botanical Extracts - Quick Drying Formula",All Beauty,18.86,0.23,0,control,0,0
O000695,C_9827133,2020-04-07,B0914JBBTV,"Bioré J-Beauty Makeup Removing Moisturizing Cleansing Jelly, Top Japanese Makeup Remover, Gentle Skin Cleanser, Mild Floral Fragrance, Non-Greasy, 7.8 Ounce",All Beauty,11.74,0.0,0,treatment,0,0
O000696,C_9827133,2019-11-19,B07YDLYYP3,"LilySilk Large Silk Scrunchies for Womens Girls Kids, Green, Pure 100 Real Natural Raw Mulberry Raw Silk, 6A Grade, Beautiful for Hair, Soft, Tie Scrunchies Silk Big Giant",All Beauty,32.81,0.22,0,treatment,1,0
O000697,C_9827133,2018-10-03,B07H8Y5QT2,"Facial Hair Remover for Women, ZACCER Painless Hair Removal Waterproof Shaver Razor with LED Light for Peach Fuzz Fine Hair Chin Cheek Upper Lip",All Beauty,28.94,0.05,0,treatment,1,0
O000698,C_9827133,2015-11-28,B00LHZC4GA,"eb5 Collagen Boosting Serum, 1 fl.oz.",All Beauty,125.71,0.0,0,treatment,0,1
O000699,C_9827133,2015-06-12,B00J4YYA86,"TRESemme Climate Control Shampoo, 32 Oz",All Beauty,25.42,0.16,0,control,1,1
O000700,C_7849468,2015-09-29,B00RES5TPW,It Original Freeze Hairspray 10oz Aerosol (3 Pack),All Beauty,26.18,0.05,0,control,1,0
O000701,C_2016708,2021-07-26,B001ECZJYU,Century Systems Seven (7) Wonders Miracle Oil 8 fl oz.,All Beauty,15.28,0.12,0,control,1,0
O000702,C_0751413,2022-05-30,B09TWWRFP9,Orly Breathable Nail Lacquer Polish - Spring 2022 Collection - Pick Your Color 0.6oz/each (Pinky Promise),All Beauty,8.88,0.11,0,control,1,0
O000703,C_0751413,2021-07-26,B07W6LBB2H,Vlasy 28inch 25g/lot Pre bonded Nail Tip Human Hair Extensions Straight Keratin Fusion U Tip Hair Natural Black Hair Extensions 1B# UTip Hair(1B#),All Beauty,37.94,0.08,0,control,1,1
O000704,C_0751413,2021-04-16,B08KY7VYDS,"Canple Self-cleaning Slicker Brush for Medium Long Hair Types Dog and Cat, Removes Loose Hair Undercoat Effectively Reduce Mats & Tanglings Grooming Brush",All Beauty,47.46,0.02,1,treatment,0,0
O000705,C_0751413,2020-12-17,B088TFMHJZ,Braiding Hair Extensions Crochet Braids Clip In Hair Extensions Ombre Braiding Hair Black Crochet Braids Hair For Black Women (6pc),All Beauty,10.77,0.18,0,treatment,0,1
O000706,C_0751413,2020-11-13,B087Q3VFZG,JulyQueen 165g Crochet Braiding Hair Grey Color Crochet Hair for Black Women Synthetic Hair Extension Fold Length 41 Inch 3 Pack,All Beauty,146.99,0.15,0,treatment,0,1
O000707,C_2127526,2018-11-05,B07HKKFT7T,"Dry Body Brushing Set - Natural Bristle Shower Brush - Remove Dead Skin & Toxins, Cellulite Treatment, Improves Lymphatic Functions, Exfoliates, Stimulates Circulation, Head to Toe Skin Glowing Set",All Beauty,19.88,0.1,0,control,0,0
O000708,C_2280907,2022-10-29,B00CXK679S,"Clear Complex Ppd Lght Cnclr,Almay Cos,6882-01",All Beauty,12.54,0.13,0,treatment,1,1
O000709,C_9707742,2022-05-28,B07QY8V5XT,"Fearless Tape - Sensitive Skin - Women's Double Sided Tape for Clothing and Body, Transparent Clear Color for All Skin Shades, 50 Count",All Beauty,10.78,0.09,1,control,1,0
O000710,C_8999292,2017-08-31,B00ZQ6S0OQ,5-day Deodorant Roll-on Regular 2.5 Oz Pack of 3,All Beauty,19.98,0.07,1,control,0,0
O000711,C_8999292,2015-01-30,B00QYJ84GI,MAKARTTAdjustable 28 Grids Slot Acrylic Storage Box,All Beauty,33.93,0.0,0,treatment,1,1
O000712,C_4063763,2020-10-06,B07S411KYQ,"Hannah Grace anti-aging gentle face exfoliator washcloth. Promotes healthy, smooth, luminous skin - Exfoliating face towel - 2 Pack natural purifying face washcloths - 100% 6A mulberry silk(Champagne)",All Beauty,24.5,0.09,0,treatment,1,0
O000713,C_4063763,2017-06-11,B07NTQNDK8,"WellnessMats Granite 3/4"" Polyurethane Anti Fatigue Floor Mat - Cushioned Comfort & Support for Home, Kitchen, Garage, Office Standing Desk - Non-Slip, Non-Toxic, Durable - 72"" x 24"" - Granite Copper",All Beauty,324.45,0.05,0,control,1,1
O000714,C_2973131,2019-07-21,B07PWLXFR5,"Portable Hand Washing Soap Sheets for School,Nursery, Kids,Girls,BBQ,Party,Camping,Tourism,Travel,Hiking,etc.(5 Pack x 30 Sheets,Rose Scent)",All Beauty,40.84,0.03,0,treatment,1,0
O000715,C_9006282,2020-03-16,B07RVBR1BY,KUNMEI Brown Wigs for Women Short Curly Wavy Hair Wig Natural Looking Heat Resistant Synthetic Fashion Wigs with Wig Cap (Mixed Brown) CM038,All Beauty,11.36,0.0,0,control,0,0
O000716,C_0131964,2021-06-16,B07CDYN5W8,"Garnier Fructis Style Full Control Anti-Humidity Hairspray, 8.25 Oz, 3 Count (Packaging May Vary)",All Beauty,21.79,0.14,0,treatment,1,0
O000717,C_0896199,2021-10-26,B08HGMZZ46,4 Pieces Nail Design Tools Acrylic Nail Clipper Nail Cutter with Stainless Steel Cuticle Trimmer and Cuticle Pushers (White),All Beauty,27.8,0.13,0,treatment,1,0
O000718,C_0896199,2019-01-08,B07HFVCCHW,"Hair Bun Maker, YaFex Magic Bun Maker, Donut Bun Shaper, Ballet Hair Bun Styling Tool with 6 Pcs Hair Elastics and 1 Bag Bobby Pins, Blonde",All Beauty,13.65,0.11,0,treatment,1,0
O000719,C_2025749,2021-08-31,B09C1Y2PM8,"20 Pcs/Box Tattoo Lipstick Cotton Swab, Matte Long Lasting Lip Gloss Waterproof Non-Stick Lip Tint(4 Mixed Colors)",All Beauty,31.74,0.16,0,control,1,0
O000720,C_3170110,2019-05-22,B07L62L82R,SEIKEA Tie Wrap Around Ponytail Hair Extension Long Curly for Women 24 Inch - Auburn,All Beauty,23.67,0.15,0,control,1,0
O000721,C_3874454,2022-02-23,B09HTPJ5PJ,"Unaone Scalp Massager Shampoo Brush, Care Hair Brush with Soft Silicone Scalp Massager Wet and Dry Hair Scalp Brushes for Long Thick Curly Hair",All Beauty,11.11,0.07,0,control,1,0
O000722,C_3319008,2016-02-20,B0195RD0QY,10 Men's Designer Cologne Sample Vials,All Beauty,12.68,0.07,0,control,0,0
O000723,C_9167471,2020-02-22,B07RM1C9GK,"Neworkg 20 Pack Handmade Soap Easy Bubble Mesh Bags, Exfoliating Mesh Soap Saver Bag - Double Layer Bubble Foam Net for Body Facial Cleaning(Assorted Colors)",All Beauty,18.4,0.0,0,treatment,1,0
O000724,C_8355308,2023-02-13,B096LHP8WQ,"Nail-Aid 1 Minute Artificials - Nail Treatment, Clear, 0.55 Fl Oz",All Beauty,3.39,0.08,0,control,0,0
O000725,C_6312053,2021-12-01,B096LHP8WQ,"Nail-Aid 1 Minute Artificials - Nail Treatment, Clear, 0.55 Fl Oz",All Beauty,3.57,0.13,1,control,0,0
O000726,C_6312053,2019-08-24,B017CKRWFG,Hempz Airbrush SUNLESS BRONZING SPRAY - 7 oz.,All Beauty,7.23,0.03,0,control,0,0
O000727,C_6312053,2018-11-28,B074TG7CVH,"Hair Chalk, Hair Chalk for Girls Brassiness For Silver (medium, 10 colors…)",All Beauty,10.24,0.14,0,treatment,1,0
O000728,C_6312053,2018-11-13,B06XNLTVV2,Nutress Hair Protein Pack Treatment Shampoo,All Beauty,19.4,0.0,1,control,1,0
O000729,C_6312053,2015-04-06,B002MYXUO0,IQ Natural Premium Mineral Beauty Powder Natural Touch Bronzer Large 5g New!,All Beauty,9.28,0.08,1,control,1,1
O000730,C_6312053,2013-07-08,B005LFNUF6,Altaire Paris Anti Aging Intensive Youth Day Cream 1.7 Oz,All Beauty,44.01,0.0,0,treatment,1,1
O000731,C_6311184,2021-06-20,B08BY91SGT,"RAREKIND Fade Matte Lipstick by Amorepacific - 10 Colors, Cruelty-Free Nourishing Lip Stick, Velvety-smooth, Long-Lasting Moisturizing Lipstick - 3.2g Maple Road",All Beauty,21.24,0.21,0,treatment,0,0
O000732,C_0326463,2022-01-10,B08C2GDFYG,B08C2GDFYG,All Beauty,25.34,0.05,0,control,1,1
O000733,C_0577271,2014-08-14,B00KCTER3U,"Retinol Face Moisturizer Cream Natural Facial moisturizing Cream 1.76 OZ with Ortho-Hydroxybenzoic Acid,VE for Hydrating,Repairing",All Beauty,10.81,0.11,0,treatment,1,1
O000734,C_1669814,2019-07-01,B00B5WMP8M,Maybelline Big Eyes Light Catching Quad Eyeshadow Palette-04 Luminous Blue,All Beauty,33.15,0.15,0,treatment,1,0
O000735,C_6170127,2015-07-13,B00I58M2Q4,Sun Luck Whole Mung BEAN SPROUTS 15oz (4 pack),All Beauty,27.46,0.04,0,control,1,1
O000736,C_6368568,2022-01-22,B091T4XZKZ,"CFQ Large Nail Clippers Set, Big Toenail Fingernail Clippers for Ingrown Toenails, Stainless Steel Nail Cutter for Professional Podiatrist, Trim Thick Nails for Men, Women, The Elderly and Adults.",All Beauty,6.65,0.03,0,treatment,1,1
O000737,C_7422230,2019-12-02,B07JFRNWDY,"Creighton Harris Men’s Bar Soap | Refreshing & Moisturizing Body Soap | Mild & Masculine Daily Cleanser (Oatmeal Lavender, 3 Pack)",All Beauty,13.66,0.09,0,control,0,1
O000738,C_1725235,2019-10-23,B07WDN4S58,"Ownest Hair Roots Treatment Professional Hair Conditioner, Keratin Hair Treatment Mask Deep Conditioner Molecular Hair Roots Treatment, 5 Seconds To Restore Soft Hair-120milliliter",All Beauty,12.59,0.16,0,treatment,1,0
O000739,C_2961759,2016-08-08,B01GL4HV64,"Tweezers Set of 3 Stainless Steel With Leatherette Case (Frosted Glitter Series: Blue Flat, White Pointed and Pink Slant Tip) Best for Eyebrow/Ingrown Hair - Precision Tweezer Kit",All Beauty,20.93,0.06,0,treatment,1,0
O000740,C_7717796,2022-09-10,B09C1BFKS3,"Matte Hair Claw Clips-6 Packs Nonslip Medium Hair Clips for Thin Hair, Triangle Strong Hold Jumbo Hair Jaw Clips Barrettes Hair Styling Accessories for Women Girls",All Beauty,35.72,0.02,0,control,0,0
O000741,C_0203259,2020-02-25,B01LZ3ZRH1,Too Faced Sketch Marker Liquid Art Eyeliner (Smokey Emerald),All Beauty,22.47,0.06,0,treatment,1,0
O000742,C_0203259,2018-10-05,B076JLNGS5,"Curl Defining Cream Activator for Soft Beautiful Curls - Lightweight Jojoba Oil, Sunflower Seed - Paraben, Sulfate, Alcohol Free Hair Cream for Dry, Frizzy, Color Treated Hair by Osensia, 4 Ounces",All Beauty,13.03,0.05,0,treatment,1,0
O000743,C_1316858,2021-07-19,B01AONIWZM,"Drake's Devil Dogs, 95.41 oz, 7 Boxes",All Beauty,34.94,0.1,0,control,0,0
O000744,C_8670934,2017-09-09,B00IUI0QFS,SensatioNail LED Lamp,All Beauty,36.73,0.07,0,treatment,1,0
O000745,C_0576505,2020-12-19,B07YJR8R18,ClumsyPets Professional Grooming Brush for Dogs and Cats Pet Grooming Brush,All Beauty,18.03,0.1,0,treatment,0,1
O000746,C_2370130,2018-03-15,B075MWNBVG,Elastic Hair Tie Hair Velvet Bands Scrunchies Scrunchy Bobbles No Damage Traceless Hair Ring Rope No Crease Ponytail Holders Stretchy Flower Donut Hair Bow Styling Accessories Colorful 15 Pack,All Beauty,4.59,0.07,0,control,1,1
O000747,C_0492196,2017-11-11,B00BS473N4,1 Kleancolor Nail Polish Lacquer #20 Neon Pink Manicure + Free Earring Gift,All Beauty,5.81,0.14,0,treatment,1,0
O000748,C_0547869,2018-04-20,B000NIZYIW,"Soft 'N Style Applicator Bottle, 6 oz",All Beauty,3.3,0.17,0,control,0,0
